Year,Zip_Code,County,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2017,94611,Alameda,Child,38,53.8
2017,94612,Alameda,Child,30,146.6
2017,94619,Alameda,Child,49,99.6
2017,94621,Alameda,Child,221,218.1
2017,94702,Alameda,Child,48,161.5
2017,94703,Alameda,Child,37,114.4
2017,94706,Alameda,Child,16,33.3
2017,94710,Alameda,Child,19,122.4
2017,94801,Contra Costa,Child,160,169.3
2017,94803,Contra Costa,Child,48,98
2017,94804,Contra Costa,Child,179,170.5
2017,94805,Contra Costa,Child,42,134
2017,94806,Contra Costa,Child,179,117.1
2017,94901,Marin,Child,50,55.9
2017,94903,Marin,Child,13,24.2
2017,94928,Sonoma,Child,45,54.5
2017,94945,Marin,Child,12,37.8
2017,94947,Marin,Child,19,36.8
2017,94949,Marin,Child,14,34.3
2017,94952,Sonoma,Child,46,70.9
2017,94954,Sonoma,Child,40,46
2017,95008,Santa Clara,Child,29,28.7
2017,95012,Monterey,Child,21,60.1
2017,95014,Santa Clara,Child,27,17.1
2017,95019,Santa Cruz,Child,20,64.4
2017,95020,Santa Clara,Child,97,53.6
2017,95023,San Benito,Child,126,88.8
2017,95032,Santa Clara,Child,16,27.1
2017,95035,Santa Clara,Child,62,35.4
2017,95037,Santa Clara,Child,39,29.2
2017,95046,Santa Clara,Child,18,113.9
2017,95050,Santa Clara,Child,29,34.8
2017,95051,Santa Clara,Child,35,25.5
2017,95054,Santa Clara,Child,19,38.9
2017,95060,Santa Cruz,Child,19,27.2
2017,95062,Santa Cruz,Child,31,48.3
2017,95066,Santa Cruz,Child,14,48.6
2017,95076,Santa Cruz,Child,163,66.2
2017,95110,Santa Clara,Child,25,53.7
2017,95111,Santa Clara,Child,117,67.8
2017,95112,Santa Clara,Child,64,56.9
2017,95116,Santa Clara,Child,125,78.6
2017,95117,Santa Clara,Child,32,40.6
2017,95118,Santa Clara,Child,38,46.7
2017,95119,Santa Clara,Child,14,55
2017,95120,Santa Clara,Child,12,14
2017,95121,Santa Clara,Child,39,38.2
2017,95122,Santa Clara,Child,130,75.4
2017,95123,Santa Clara,Child,64,40
2017,95124,Santa Clara,Child,33,27.4
2017,95125,Santa Clara,Child,34,26.4
2017,95126,Santa Clara,Child,40,51.7
2017,95127,Santa Clara,Child,114,69
2017,95128,Santa Clara,Child,26,28.7
2017,95129,Santa Clara,Child,15,15.4
2017,95131,Santa Clara,Child,17,21.8
2017,95132,Santa Clara,Child,24,26.1
2017,95133,Santa Clara,Child,34,48.7
2017,95136,Santa Clara,Child,60,54.5
2017,95138,Santa Clara,Child,18,34.4
2017,95148,Santa Clara,Child,38,33.2
2017,95202,San Joaquin,Child,40,227.7
2017,95203,San Joaquin,Child,65,134.7
2017,95204,San Joaquin,Child,59,88.8
2017,95205,San Joaquin,Child,145,105.7
2017,95206,San Joaquin,Child,241,114.1
2017,95207,San Joaquin,Child,136,105.6
2017,95209,San Joaquin,Child,77,70.9
2017,95210,San Joaquin,Child,101,84.3
2017,95212,San Joaquin,Child,46,55.4
2017,95215,San Joaquin,Child,51,74.7
2017,95219,San Joaquin,Child,32,46.1
2017,95240,San Joaquin,Child,111,81.3
2017,95242,San Joaquin,Child,38,64.1
2017,95252,Calaveras,Child,17,60.7
2017,95301,Merced,Child,97,86.5
2017,95304,San Joaquin,Child,13,38.6
2017,95307,Stanislaus,Child,80,60.8
2017,95315,Merced,Child,35,80.8
2017,95316,Stanislaus,Child,13,78.8
2017,95320,San Joaquin,Child,17,55.4
2017,95322,Merced,Child,36,135
2017,95326,Stanislaus,Child,15,54.2
2017,95330,San Joaquin,Child,68,103.4
2017,95334,Merced,Child,49,104.6
2017,95336,San Joaquin,Child,116,102.1
2017,95337,San Joaquin,Child,95,90.5
2017,95340,Merced,Child,110,116.4
2017,95341,Merced,Child,135,113.3
2017,95348,Merced,Child,103,109.7
2017,95350,Stanislaus,Child,126,109.4
2017,95351,Stanislaus,Child,135,90.4
2017,95354,Stanislaus,Child,82,126.6
2017,95355,Stanislaus,Child,101,70.9
2017,95356,Stanislaus,Child,39,49.4
2017,95357,Stanislaus,Child,17,49.9
2017,95358,Stanislaus,Child,87,94.2
2017,95360,Stanislaus,Child,25,68.6
2017,95361,Stanislaus,Child,61,76
2017,95363,Stanislaus,Child,72,93.3
2017,95366,San Joaquin,Child,23,50.6
2017,95367,Stanislaus,Child,52,74.2
2017,95368,Stanislaus,Child,30,74.8
2017,95370,Tuolumne,Child,37,82
2017,95376,San Joaquin,Child,98,68
2017,95377,San Joaquin,Child,42,41.1
2017,95380,Stanislaus,Child,97,80.3
2017,95382,Stanislaus,Child,30,34.2
2017,95386,Stanislaus,Child,21,73.7
2017,95388,Merced,Child,51,116.5
2017,95391,San Joaquin,Child,31,55.6
2017,95401,Sonoma,Child,47,53.1
2017,95403,Sonoma,Child,76,68.8
2017,95404,Sonoma,Child,47,52.1
2017,95405,Sonoma,Child,21,50.5
2017,95407,Sonoma,Child,84,74.1
2017,95409,Sonoma,Child,28,59.2
2017,95422,Lake,Child,33,80.9
2017,95437,Mendocino,Child,20,72.5
2017,95448,Sonoma,Child,23,66
2017,95453,Lake,Child,27,130.6
2017,95476,Sonoma,Child,32,44.9
2017,95482,Mendocino,Child,81,106.7
2017,95490,Mendocino,Child,41,142.6
2017,95492,Sonoma,Child,19,27.8
2017,95501,Humboldt,Child,26,56.5
2017,95503,Humboldt,Child,28,58.4
2017,95519,Humboldt,Child,16,42.7
2017,95521,Humboldt,Child,16,58.9
2017,95531,Del Norte,Child,45,95.5
2017,95540,Humboldt,Child,44,140.2
2017,95602,Placer,Child,25,77
2017,95603,Placer,Child,22,45.6
2017,95605,Yolo,Child,41,104.3
2017,95608,Sacramento,Child,75,66.9
2017,95610,Sacramento,Child,81,80.5
2017,95616,Yolo,Child,24,45.9
2017,95618,Yolo,Child,33,59.9
2017,95620,Solano,Child,41,72.3
2017,95621,Sacramento,Child,54,60.3
2017,95624,Sacramento,Child,66,39.9
2017,95628,Sacramento,Child,29,40.2
2017,95630,Sacramento,Child,52,28.9
2017,95632,Sacramento,Child,44,54.2
2017,95640,Amador,Child,12,68
2017,95648,Placer,Child,42,31.9
2017,95660,Sacramento,Child,99,108.9
2017,95661,Placer,Child,35,53.4
2017,95662,Sacramento,Child,45,69.2
2017,95667,El Dorado,Child,37,56.9
2017,95670,Sacramento,Child,92,70.8
2017,95673,Sacramento,Child,45,120.1
2017,95677,Placer,Child,27,54.4
2017,95678,Placer,Child,58,55.4
2017,95682,El Dorado,Child,29,43.3
2017,95687,Solano,Child,144,107.4
2017,95688,Solano,Child,93,105.9
2017,95691,Yolo,Child,81,80.6
2017,95694,Yolo,Child,20,96.5
2017,95695,Yolo,Child,37,39.9
2017,95742,Sacramento,Child,16,36.5
2017,95746,Placer,Child,14,35.4
2017,95747,Placer,Child,72,43
2017,95757,Sacramento,Child,60,43.7
2017,95758,Sacramento,Child,96,60.6
2017,95762,El Dorado,Child,31,29.3
2017,95765,Placer,Child,41,40.3
2017,95776,Yolo,Child,34,47.9
2017,95815,Sacramento,Child,116,170
2017,95817,Sacramento,Child,42,144.6
2017,95818,Sacramento,Child,57,136.1
2017,95819,Sacramento,Child,13,40.2
2017,95820,Sacramento,Child,89,91
2017,95821,Sacramento,Child,116,159.5
2017,95822,Sacramento,Child,116,104.8
2017,95823,Sacramento,Child,315,137.7
2017,95824,Sacramento,Child,117,122.5
2017,95825,Sacramento,Child,125,211.1
2017,95826,Sacramento,Child,65,89.2
2017,95827,Sacramento,Child,37,72.4
2017,95828,Sacramento,Child,170,106.6
2017,95829,Sacramento,Child,45,58.5
2017,95831,Sacramento,Child,47,62.4
2017,95832,Sacramento,Child,42,104.3
2017,95833,Sacramento,Child,99,98.5
2017,95834,Sacramento,Child,89,118.5
2017,95835,Sacramento,Child,57,52.8
2017,95838,Sacramento,Child,178,145.5
2017,95841,Sacramento,Child,64,128.1
2017,95842,Sacramento,Child,98,107.7
2017,95843,Sacramento,Child,95,74.6
2017,95864,Sacramento,Child,31,66
2017,95901,Yuba,Child,69,77.3
2017,95926,Butte,Child,46,71.6
2017,95928,Butte,Child,30,47.8
2017,95945,Nevada,Child,28,65.3
2017,95948,Butte,Child,18,60.9
2017,95949,Nevada,Child,17,60.1
2017,95953,Sutter,Child,23,75.7
2017,95961,Yuba,Child,31,35.8
2017,95963,Glenn,Child,15,35.4
2017,95965,Butte,Child,24,46.6
2017,95966,Butte,Child,29,44.7
2017,95969,Butte,Child,14,32.1
2017,95973,Butte,Child,37,46.8
2017,95991,Sutter,Child,52,44.7
2017,95993,Sutter,Child,36,42.7
2017,96001,Shasta,Child,39,56.3
2017,96002,Shasta,Child,56,72.6
2017,96003,Shasta,Child,41,47.6
2017,96007,Shasta,Child,27,52.5
2017,96019,Shasta,Child,28,125.4
2017,96021,Tehama,Child,48,107
2017,96022,Shasta,Child,15,42.6
2017,96080,Tehama,Child,81,120.1
2017,96097,Siskiyou,Child,13,65.1
2017,96130,Lassen,Child,18,52.2
2017,96150,El Dorado,Child,14,22.9
2017,96161,Nevada,Child,15,35.4
2017,90001,Los Angeles,Adult,244,62.9
2017,90002,Los Angeles,Adult,270,76.5
2017,90003,Los Angeles,Adult,378,80.4
2017,90004,Los Angeles,Adult,154,31.2
2017,90005,Los Angeles,Adult,67,20.5
2017,90006,Los Angeles,Adult,121,24.8
2017,90007,Los Angeles,Adult,84,24.4
2017,90008,Los Angeles,Adult,234,90.3
2017,90011,Los Angeles,Adult,302,44.4
2017,90012,Los Angeles,Adult,71,23.8
2017,90013,Los Angeles,Adult,144,102.9
2017,90014,Los Angeles,Adult,37,39.8
2017,90015,Los Angeles,Adult,76,46.2
2017,90016,Los Angeles,Adult,227,61.5
2017,90017,Los Angeles,Adult,106,46.9
2017,90018,Los Angeles,Adult,245,62.7
2017,90019,Los Angeles,Adult,206,38.5
2017,90020,Los Angeles,Adult,81,23
2017,90021,Los Angeles,Adult,36,107
2017,90022,Los Angeles,Adult,210,43
2017,90023,Los Angeles,Adult,145,40.1
2017,90024,Los Angeles,Adult,76,25.4
2017,90025,Los Angeles,Adult,51,13.3
2017,90026,Los Angeles,Adult,152,26.8
2017,90027,Los Angeles,Adult,95,22.6
2017,90028,Los Angeles,Adult,124,47
2017,90029,Los Angeles,Adult,124,39.1
2017,90031,Los Angeles,Adult,97,30.8
2017,90032,Los Angeles,Adult,163,44.3
2017,90033,Los Angeles,Adult,196,55.7
2017,90034,Los Angeles,Adult,105,21.6
2017,90035,Los Angeles,Adult,46,18.3
2017,90036,Los Angeles,Adult,73,24.5
2017,90037,Los Angeles,Adult,293,65.7
2017,90038,Los Angeles,Adult,86,32.5
2017,90039,Los Angeles,Adult,70,30.1
2017,90040,Los Angeles,Adult,31,33.5
2017,90041,Los Angeles,Adult,52,21.2
2017,90042,Los Angeles,Adult,144,29.6
2017,90043,Los Angeles,Adult,317,94.7
2017,90044,Los Angeles,Adult,579,85.5
2017,90045,Los Angeles,Adult,42,13
2017,90046,Los Angeles,Adult,63,14.4
2017,90047,Los Angeles,Adult,408,104
2017,90048,Los Angeles,Adult,31,15.4
2017,90049,Los Angeles,Adult,34,11.2
2017,90056,Los Angeles,Adult,39,81.4
2017,90057,Los Angeles,Adult,180,50.8
2017,90058,Los Angeles,Adult,17,73.8
2017,90059,Los Angeles,Adult,323,110.7
2017,90061,Los Angeles,Adult,253,115.9
2017,90062,Los Angeles,Adult,157,63.2
2017,90063,Los Angeles,Adult,142,35.8
2017,90064,Los Angeles,Adult,48,23
2017,90065,Los Angeles,Adult,143,39.3
2017,90066,Los Angeles,Adult,83,18
2017,90068,Los Angeles,Adult,25,12.8
2017,90069,Los Angeles,Adult,35,18.4
2017,90201,Los Angeles,Adult,252,35.7
2017,90210,Los Angeles,Adult,13,5.6
2017,90211,Los Angeles,Adult,26,32.4
2017,90212,Los Angeles,Adult,20,18.7
2017,90220,Los Angeles,Adult,277,74.4
2017,90221,Los Angeles,Adult,240,62
2017,90222,Los Angeles,Adult,230,94.7
2017,90230,Los Angeles,Adult,77,30.1
2017,90232,Los Angeles,Adult,28,20
2017,90240,Los Angeles,Adult,52,26.8
2017,90241,Los Angeles,Adult,122,35.3
2017,90242,Los Angeles,Adult,86,25.4
2017,90245,Los Angeles,Adult,14,11.3
2017,90247,Los Angeles,Adult,209,58.5
2017,90248,Los Angeles,Adult,28,30.7
2017,90249,Los Angeles,Adult,105,46.4
2017,90250,Los Angeles,Adult,341,45.7
2017,90254,Los Angeles,Adult,18,10.7
2017,90255,Los Angeles,Adult,242,47.3
2017,90260,Los Angeles,Adult,113,39.5
2017,90262,Los Angeles,Adult,233,47.4
2017,90266,Los Angeles,Adult,14,4.8
2017,90270,Los Angeles,Adult,65,35.3
2017,90272,Los Angeles,Adult,12,11.1
2017,90274,Los Angeles,Adult,26,17.1
2017,90275,Los Angeles,Adult,33,11.4
2017,90277,Los Angeles,Adult,30,9.5
2017,90278,Los Angeles,Adult,62,19.5
2017,90280,Los Angeles,Adult,253,38.9
2017,90291,Los Angeles,Adult,62,32.4
2017,90292,Los Angeles,Adult,45,19
2017,90293,Los Angeles,Adult,12,12.3
2017,90301,Los Angeles,Adult,188,63.6
2017,90302,Los Angeles,Adult,144,60.1
2017,90303,Los Angeles,Adult,109,58.5
2017,90304,Los Angeles,Adult,82,39.2
2017,90305,Los Angeles,Adult,63,65.3
2017,90401,Los Angeles,Adult,39,65
2017,90402,Los Angeles,Adult,12,11.9
2017,90403,Los Angeles,Adult,27,12.3
2017,90404,Los Angeles,Adult,77,38.6
2017,90405,Los Angeles,Adult,64,28.4
2017,90501,Los Angeles,Adult,118,34.3
2017,90502,Los Angeles,Adult,62,43.2
2017,90503,Los Angeles,Adult,48,12.5
2017,90504,Los Angeles,Adult,35,13.6
2017,90505,Los Angeles,Adult,62,22.2
2017,90601,Los Angeles,Adult,76,30.5
2017,90602,Los Angeles,Adult,96,48.9
2017,90603,Los Angeles,Adult,32,19.7
2017,90604,Los Angeles,Adult,83,25.9
2017,90605,Los Angeles,Adult,103,33.1
2017,90606,Los Angeles,Adult,93,37
2017,90620,Orange,Adult,112,29.9
2017,90621,Orange,Adult,73,27.7
2017,90623,Orange,Adult,33,28.1
2017,90630,Orange,Adult,93,21.6
2017,90631,Orange,Adult,139,25.6
2017,90638,Los Angeles,Adult,82,19.6
2017,90640,Los Angeles,Adult,179,37.5
2017,90650,Los Angeles,Adult,268,32.3
2017,90660,Los Angeles,Adult,176,35.3
2017,90670,Los Angeles,Adult,35,29.2
2017,90680,Orange,Adult,90,35.6
2017,90701,Los Angeles,Adult,28,20.4
2017,90703,Los Angeles,Adult,95,24.4
2017,90706,Los Angeles,Adult,233,38.4
2017,90710,Los Angeles,Adult,63,32.3
2017,90712,Los Angeles,Adult,345,169.4
2017,90713,Los Angeles,Adult,59,29.7
2017,90715,Los Angeles,Adult,63,36.6
2017,90716,Los Angeles,Adult,37,36.2
2017,90717,Los Angeles,Adult,51,29.7
2017,90720,Orange,Adult,42,27.1
2017,90723,Los Angeles,Adult,149,36.9
2017,90731,Los Angeles,Adult,330,67
2017,90732,Los Angeles,Adult,37,23.8
2017,90740,Orange,Adult,28,19.5
2017,90744,Los Angeles,Adult,178,45.1
2017,90745,Los Angeles,Adult,220,47.9
2017,90746,Los Angeles,Adult,106,54.8
2017,90755,Los Angeles,Adult,28,30
2017,90802,Los Angeles,Adult,173,51.5
2017,90803,Los Angeles,Adult,36,12.5
2017,90804,Los Angeles,Adult,201,63.8
2017,90805,Los Angeles,Adult,376,55.5
2017,90806,Los Angeles,Adult,236,70.4
2017,90807,Los Angeles,Adult,76,28.2
2017,90808,Los Angeles,Adult,50,16.8
2017,90810,Los Angeles,Adult,146,51.4
2017,90813,Los Angeles,Adult,370,85.8
2017,90814,Los Angeles,Adult,36,23.3
2017,90815,Los Angeles,Adult,41,11.8
2017,91001,Los Angeles,Adult,75,27.4
2017,91006,Los Angeles,Adult,31,11.9
2017,91007,Los Angeles,Adult,22,8.6
2017,91010,Los Angeles,Adult,70,36.1
2017,91016,Los Angeles,Adult,98,31.8
2017,91020,Los Angeles,Adult,14,20.7
2017,91030,Los Angeles,Adult,23,11.6
2017,91040,Los Angeles,Adult,65,39.8
2017,91042,Los Angeles,Adult,44,19.5
2017,91101,Los Angeles,Adult,37,22.6
2017,91103,Los Angeles,Adult,88,39.2
2017,91104,Los Angeles,Adult,84,29
2017,91105,Los Angeles,Adult,15,14.2
2017,91106,Los Angeles,Adult,33,16.4
2017,91107,Los Angeles,Adult,41,15.7
2017,91201,Los Angeles,Adult,35,17.7
2017,91202,Los Angeles,Adult,35,19.7
2017,91203,Los Angeles,Adult,19,13.9
2017,91204,Los Angeles,Adult,67,46.1
2017,91205,Los Angeles,Adult,116,34.4
2017,91206,Los Angeles,Adult,75,26
2017,91208,Los Angeles,Adult,40,36.6
2017,91214,Los Angeles,Adult,36,16.3
2017,91301,Los Angeles,Adult,20,10.2
2017,91302,Los Angeles,Adult,34,20.1
2017,91303,Los Angeles,Adult,119,53.7
2017,91304,Los Angeles,Adult,156,40
2017,91306,Los Angeles,Adult,151,41.1
2017,91307,Los Angeles,Adult,41,23.8
2017,91311,Los Angeles,Adult,106,34.3
2017,91316,Los Angeles,Adult,122,60.3
2017,91320,Ventura,Adult,41,12.8
2017,91321,Los Angeles,Adult,67,23.1
2017,91324,Los Angeles,Adult,91,38.5
2017,91325,Los Angeles,Adult,106,36.4
2017,91326,Los Angeles,Adult,55,19.5
2017,91331,Los Angeles,Adult,407,52.3
2017,91335,Los Angeles,Adult,294,48.3
2017,91340,Los Angeles,Adult,172,63.7
2017,91342,Los Angeles,Adult,287,40.4
2017,91343,Los Angeles,Adult,219,46.4
2017,91344,Los Angeles,Adult,133,31.1
2017,91345,Los Angeles,Adult,65,43.8
2017,91350,Los Angeles,Adult,52,17.4
2017,91351,Los Angeles,Adult,95,39.4
2017,91352,Los Angeles,Adult,181,48.9
2017,91354,Los Angeles,Adult,40,19.6
2017,91355,Los Angeles,Adult,51,18.3
2017,91356,Los Angeles,Adult,94,42
2017,91360,Ventura,Adult,46,13.2
2017,91361,Ventura,Adult,29,15.5
2017,91362,Ventura,Adult,35,12.2
2017,91364,Los Angeles,Adult,47,23.6
2017,91367,Los Angeles,Adult,71,21.6
2017,91381,Los Angeles,Adult,18,14.3
2017,91384,Los Angeles,Adult,42,17.2
2017,91387,Los Angeles,Adult,111,34.6
2017,91390,Los Angeles,Adult,20,12.5
2017,91401,Los Angeles,Adult,154,45.1
2017,91402,Los Angeles,Adult,332,61.5
2017,91403,Los Angeles,Adult,53,27.1
2017,91405,Los Angeles,Adult,347,89.8
2017,91406,Los Angeles,Adult,198,48.2
2017,91411,Los Angeles,Adult,71,33.4
2017,91423,Los Angeles,Adult,44,17.2
2017,91436,Los Angeles,Adult,18,20.9
2017,91501,Los Angeles,Adult,42,24.1
2017,91502,Los Angeles,Adult,15,14.7
2017,91504,Los Angeles,Adult,40,19
2017,91505,Los Angeles,Adult,53,20.5
2017,91506,Los Angeles,Adult,42,27.4
2017,91601,Los Angeles,Adult,135,42.8
2017,91602,Los Angeles,Adult,36,21.8
2017,91604,Los Angeles,Adult,41,16.2
2017,91605,Los Angeles,Adult,228,53.6
2017,91606,Los Angeles,Adult,118,32.9
2017,91607,Los Angeles,Adult,46,17.3
2017,91701,San Bernardino,Adult,60,19.1
2017,91702,Los Angeles,Adult,238,51.6
2017,91706,Los Angeles,Adult,269,48.6
2017,91708,San Bernardino,Adult,17,51.5
2017,91709,San Bernardino,Adult,95,15.1
2017,91710,San Bernardino,Adult,155,24
2017,91711,Los Angeles,Adult,60,23.4
2017,91722,Los Angeles,Adult,119,42.5
2017,91723,Los Angeles,Adult,74,48.9
2017,91724,Los Angeles,Adult,60,28.1
2017,91730,San Bernardino,Adult,156,30
2017,91731,Los Angeles,Adult,98,44.1
2017,91732,Los Angeles,Adult,217,46.6
2017,91733,Los Angeles,Adult,133,38.2
2017,91737,San Bernardino,Adult,44,27.5
2017,91739,San Bernardino,Adult,44,15.4
2017,91740,Los Angeles,Adult,63,30.9
2017,91741,Los Angeles,Adult,47,22.9
2017,91744,Los Angeles,Adult,294,47.3
2017,91745,Los Angeles,Adult,114,27.7
2017,91746,Los Angeles,Adult,63,26
2017,91748,Los Angeles,Adult,60,16.1
2017,91750,Los Angeles,Adult,56,20.2
2017,91752,Riverside,Adult,59,23.1
2017,91754,Los Angeles,Adult,68,26.8
2017,91755,Los Angeles,Adult,27,12.3
2017,91761,San Bernardino,Adult,155,38.6
2017,91762,San Bernardino,Adult,184,41.3
2017,91763,San Bernardino,Adult,126,44.1
2017,91764,San Bernardino,Adult,205,47.6
2017,91765,Los Angeles,Adult,57,14.7
2017,91766,Los Angeles,Adult,275,48.1
2017,91767,Los Angeles,Adult,213,55.6
2017,91768,Los Angeles,Adult,142,61.3
2017,91770,Los Angeles,Adult,138,27.9
2017,91773,Los Angeles,Adult,78,30
2017,91775,Los Angeles,Adult,28,15.5
2017,91776,Los Angeles,Adult,67,20.9
2017,91780,Los Angeles,Adult,51,17
2017,91784,San Bernardino,Adult,30,15.9
2017,91786,San Bernardino,Adult,177,43.4
2017,91789,Los Angeles,Adult,54,15.8
2017,91790,Los Angeles,Adult,153,41.2
2017,91791,Los Angeles,Adult,75,27
2017,91792,Los Angeles,Adult,78,32.3
2017,91801,Los Angeles,Adult,89,20
2017,91803,Los Angeles,Adult,55,23.2
2017,91901,San Diego,Adult,22,16.7
2017,91902,San Diego,Adult,31,24.3
2017,91910,San Diego,Adult,198,32.3
2017,91911,San Diego,Adult,201,30.1
2017,91913,San Diego,Adult,45,13.6
2017,91914,San Diego,Adult,16,12.5
2017,91915,San Diego,Adult,35,15.3
2017,91932,San Diego,Adult,71,33.9
2017,91941,San Diego,Adult,71,28.9
2017,91942,San Diego,Adult,94,28.9
2017,91945,San Diego,Adult,95,53.8
2017,91950,San Diego,Adult,223,48.3
2017,91977,San Diego,Adult,161,35
2017,91978,San Diego,Adult,23,31.8
2017,92008,San Diego,Adult,29,12.1
2017,92009,San Diego,Adult,38,11.7
2017,92010,San Diego,Adult,14,11.9
2017,92011,San Diego,Adult,14,6.1
2017,92019,San Diego,Adult,62,17.7
2017,92020,San Diego,Adult,128,27.9
2017,92021,San Diego,Adult,158,30.1
2017,92024,San Diego,Adult,43,10.5
2017,92025,San Diego,Adult,109,29
2017,92026,San Diego,Adult,88,21.5
2017,92027,San Diego,Adult,104,24.2
2017,92028,San Diego,Adult,65,19
2017,92029,San Diego,Adult,29,20.6
2017,92037,San Diego,Adult,31,10.2
2017,92040,San Diego,Adult,74,23.4
2017,92054,San Diego,Adult,78,22
2017,92056,San Diego,Adult,79,18.7
2017,92057,San Diego,Adult,101,23.8
2017,92058,San Diego,Adult,55,26.4
2017,92064,San Diego,Adult,68,17.4
2017,92065,San Diego,Adult,45,16.4
2017,92069,San Diego,Adult,51,13.6
2017,92071,San Diego,Adult,87,18.7
2017,92078,San Diego,Adult,34,9.5
2017,92081,San Diego,Adult,36,14.5
2017,92082,San Diego,Adult,28,17.2
2017,92083,San Diego,Adult,88,29.5
2017,92084,San Diego,Adult,76,19.7
2017,92101,San Diego,Adult,163,40.6
2017,92102,San Diego,Adult,151,43.9
2017,92103,San Diego,Adult,68,24
2017,92104,San Diego,Adult,119,29.8
2017,92105,San Diego,Adult,223,42.4
2017,92106,San Diego,Adult,23,12.4
2017,92107,San Diego,Adult,35,14.8
2017,92108,San Diego,Adult,41,24.4
2017,92109,San Diego,Adult,39,12
2017,92110,San Diego,Adult,54,24.5
2017,92111,San Diego,Adult,88,22.5
2017,92113,San Diego,Adult,228,65
